Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,Afghanistan,Pears,2020,2245.0,A,Official figure,80267.0,18020.0
Crops and livestock products,Afghanistan,Pears,2021,4003.0,A,Official figure,79940.0,32000.0
Crops and livestock products,Afghanistan,Pears,2022,4000.0,A,Official figure,80000.0,32000.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2000,2700.0,A,Official figure,10370.0,2800.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2001,2700.0,A,Official figure,10370.0,2800.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2002,2700.0,A,Official figure,10370.0,2800.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2003,3200.0,A,Official figure,6875.0,2200.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2004,2000.0,A,Official figure,11550.0,2310.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2005,2211.0,A,Official figure,11113.0,2457.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2006,2211.0,A,Official figure,11113.0,2457.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2008,2900.0,E,Estimated value,11379.0,3300.0
Crops and livestock products,Afghanistan,"Pistachios, in shell",2009,2000.0,E,Estimated value,11000.0,2200.0
Crops and livestock products,Afghanistan,Plums and sloes,2013,3850.0,A,Official figure,98701.0,38000.0
Crops and livestock products,Afghanistan,Plums and sloes,2015,4931.0,A,Official figure,67729.0,33397.0
Crops and livestock products,Afghanistan,Plums and sloes,2016,3302.0,A,Official figure,56039.0,18504.0
Crops and livestock products,Afghanistan,Plums and sloes,2019,3629.0,A,Official figure,105597.0,38321.0
Crops and livestock products,Afghanistan,Plums and sloes,2020,3128.0,A,Official figure,95499.0,29872.0
Crops and livestock products,Afghanistan,Potatoes,2000,14000.0,A,Official figure,167857.0,235000.0
Crops and livestock products,Afghanistan,Potatoes,2001,14000.0,A,Official figure,167857.0,235000.0
Crops and livestock products,Afghanistan,Potatoes,2002,14000.0,A,Official figure,164286.0,230000.0
Crops and livestock products,Afghanistan,Potatoes,2003,21000.0,A,Official figure,166667.0,350000.0
Crops and livestock products,Afghanistan,Potatoes,2004,17000.0,A,Official figure,176471.0,300000.0
Crops and livestock products,Afghanistan,Potatoes,2005,20000.0,A,Official figure,150000.0,300000.0
Crops and livestock products,Afghanistan,Potatoes,2006,20000.0,A,Official figure,150000.0,300000.0
Crops and livestock products,Afghanistan,Potatoes,2007,20000.0,A,Official figure,150400.0,300800.0
Crops and livestock products,Afghanistan,Potatoes,2008,20000.0,A,Official figure,140000.0,280000.0
Crops and livestock products,Afghanistan,Potatoes,2009,21600.0,A,Official figure,140000.0,302400.0
Crops and livestock products,Afghanistan,Potatoes,2010,20500.0,A,Official figure,120000.0,246000.0
Crops and livestock products,Afghanistan,Potatoes,2011,20500.0,A,Official figure,100000.0,205000.0
Crops and livestock products,Afghanistan,Potatoes,2012,21000.0,A,Official figure,109524.0,230000.0
Crops and livestock products,Afghanistan,Potatoes,2013,22960.0,A,Official figure,131960.0,302980.0
Crops and livestock products,Afghanistan,Potatoes,2014,25009.0,A,Official figure,136054.0,340257.0
Crops and livestock products,Afghanistan,Potatoes,2015,25019.0,A,Official figure,130903.0,327507.0
Crops and livestock products,Afghanistan,Potatoes,2016,35699.0,A,Official figure,119868.0,427917.0
Crops and livestock products,Afghanistan,Potatoes,2017,32116.0,A,Official figure,159794.0,513194.0
Crops and livestock products,Afghanistan,Potatoes,2018,32400.0,A,Official figure,190026.0,615684.0
Crops and livestock products,Afghanistan,Potatoes,2019,57066.0,A,Official figure,161413.0,921122.0
Crops and livestock products,Afghanistan,Potatoes,2020,53674.0,A,Official figure,159369.0,855395.0
Crops and livestock products,Afghanistan,Potatoes,2021,55706.0,A,Official figure,157859.0,879371.0
Crops and livestock products,Afghanistan,Potatoes,2022,56000.0,A,Official figure,158750.0,889000.0
Crops and livestock products,Afghanistan,Rice,2000,130000.0,A,Official figure,20000.0,260000.0
Crops and livestock products,Afghanistan,Rice,2001,121000.0,A,Official figure,20000.0,242000.0
Crops and livestock products,Afghanistan,Rice,2002,135000.0,A,Official figure,28741.0,388000.0
Crops and livestock products,Afghanistan,Rice,2003,145000.0,A,Official figure,29931.0,434000.0
Crops and livestock products,Afghanistan,Rice,2004,195000.0,A,Official figure,23744.0,463000.0
Crops and livestock products,Afghanistan,Rice,2005,160000.0,A,Official figure,30313.0,485000.0
Crops and livestock products,Afghanistan,Rice,2006,160000.0,A,Official figure,33750.0,540000.0
Crops and livestock products,Afghanistan,Rice,2007,170000.0,A,Official figure,32471.0,552000.0
Crops and livestock products,Afghanistan,Rice,2008,190000.0,A,Official figure,32211.0,612000.0
Crops and livestock products,Afghanistan,Rice,2009,200000.0,A,Official figure,32250.0,645000.0
Crops and livestock products,Afghanistan,Rice,2010,208000.0,A,Official figure,32308.0,672000.0
Crops and livestock products,Afghanistan,Rice,2011,210000.0,A,Official figure,32000.0,672000.0
Crops and livestock products,Afghanistan,Rice,2012,205000.0,A,Official figure,34293.0,703000.0
Crops and livestock products,Afghanistan,Rice,2013,205000.0,A,Official figure,37268.0,764000.0
Crops and livestock products,Afghanistan,Rice,2014,220000.0,A,Official figure,36432.0,801500.0
Crops and livestock products,Afghanistan,Rice,2015,164000.0,A,Official figure,37317.0,612000.0
Crops and livestock products,Afghanistan,Rice,2016,119000.0,A,Official figure,44723.0,532200.0
Crops and livestock products,Afghanistan,Rice,2017,109452.0,A,Official figure,46148.0,505100.0
Crops and livestock products,Afghanistan,Rice,2018,117539.0,A,Official figure,44709.0,525500.0
Crops and livestock products,Afghanistan,Rice,2019,127530.0,A,Official figure,44766.0,570900.0
Crops and livestock products,Afghanistan,Rice,2020,147555.0,A,Official figure,44417.0,655400.0
Crops and livestock products,Afghanistan,Rice,2021,141222.0,A,Official figure,44065.0,622300.0
Crops and livestock products,Afghanistan,Rice,2022,128000.0,A,Official figure,46250.0,592000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2000,50000.0,X,Figure from international organizations,11400.0,57000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2001,50000.0,X,Figure from international organizations,11400.0,57000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2002,50000.0,X,Figure from international organizations,11400.0,57000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2006,31950.0,A,Official figure,10016.0,32000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2007,35000.0,A,Official figure,10015.0,35051.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2008,35000.0,A,Official figure,10000.0,35000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2009,33000.0,A,Official figure,12992.0,42872.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2010,33000.0,A,Official figure,10000.0,33000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2011,33000.0,A,Official figure,10000.0,33000.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2012,33000.0,A,Official figure,11000.0,36300.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2013,36300.0,A,Official figure,11618.0,42173.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2014,35000.0,A,Official figure,12237.0,42829.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2015,42124.0,A,Official figure,11984.0,50482.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2016,51102.0,A,Official figure,11545.0,58996.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2017,31845.0,A,Official figure,11547.0,36770.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2018,39496.0,A,Official figure,14546.0,57450.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2019,49371.0,A,Official figure,14810.0,73120.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2020,56740.0,A,Official figure,13053.0,74062.0
Crops and livestock products,Afghanistan,"Seed cotton, unginned",2021,56882.0,A,Official figure,13656.0,77680.0
Crops and livestock products,Afghanistan,Sesame seed,2000,35000.0,X,Figure from international organizations,6571.0,23000.0
Crops and livestock products,Afghanistan,Sesame seed,2001,35000.0,X,Figure from international organizations,6571.0,23000.0
Crops and livestock products,Afghanistan,Sesame seed,2002,35000.0,X,Figure from international organizations,6571.0,23000.0
Crops and livestock products,Afghanistan,Sesame seed,2003,44000.0,X,Figure from international organizations,6818.0,30000.0
Crops and livestock products,Afghanistan,Sesame seed,2004,45000.0,X,Figure from international organizations,6889.0,31000.0
Crops and livestock products,Afghanistan,Sesame seed,2005,47000.0,X,Figure from international organizations,6809.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2006,47000.0,X,Figure from international organizations,6809.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2007,47000.0,X,Figure from international organizations,6809.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2008,47000.0,X,Figure from international organizations,6809.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2009,47000.0,X,Figure from international organizations,6809.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2010,47000.0,X,Figure from international organizations,6809.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2011,15000.0,X,Figure from international organizations,21333.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2012,12000.0,X,Figure from international organizations,26667.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2013,12000.0,X,Figure from international organizations,26667.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2014,16000.0,X,Figure from international organizations,20000.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2015,15000.0,X,Figure from international organizations,21333.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2016,15000.0,X,Figure from international organizations,21333.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2017,15000.0,X,Figure from international organizations,21333.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2018,15000.0,X,Figure from international organizations,21333.0,32000.0
Crops and livestock products,Afghanistan,Sesame seed,2019,71081.0,A,Official figure,4662.0,33139.0
Crops and livestock products,Afghanistan,Sesame seed,2020,64862.0,A,Official figure,6453.0,41855.0
Crops and livestock products,Afghanistan,Sesame seed,2021,27472.0,A,Official figure,6916.0,19000.0
Crops and livestock products,Afghanistan,Sesame seed,2022,49000.0,A,Official figure,8571.0,42000.0
Crops and livestock products,Afghanistan,Sugar beet,2004,1000.0,A,Official figure,50000.0,5000.0
Crops and livestock products,Afghanistan,Sugar beet,2005,1000.0,A,Official figure,30000.0,3000.0
Crops and livestock products,Afghanistan,Sugar beet,2006,1000.0,A,Official figure,30000.0,3000.0
Crops and livestock products,Afghanistan,Sugar beet,2007,2500.0,A,Official figure,51752.0,12938.0
Crops and livestock products,Afghanistan,Sugar beet,2008,4640.0,A,Official figure,28698.0,13316.0
Crops and livestock products,Afghanistan,Sugar beet,2009,1100.0,A,Official figure,150000.0,16500.0
Crops and livestock products,Afghanistan,Sugar beet,2010,1170.0,A,Official figure,129915.0,15200.0
Crops and livestock products,Afghanistan,Sugar beet,2011,1172.0,A,Official figure,130000.0,15236.0
Crops and livestock products,Afghanistan,Sugar beet,2012,1172.0,A,Official figure,120000.0,14064.0
Crops and livestock products,Afghanistan,Sugar beet,2013,980.0,A,Official figure,150663.0,14765.0
Crops and livestock products,Afghanistan,Sugar beet,2014,980.0,A,Official figure,115612.0,11330.0
Crops and livestock products,Afghanistan,Sugar beet,2015,551.0,A,Official figure,81579.0,4495.0
Crops and livestock products,Afghanistan,Sugar beet,2016,202.0,A,Official figure,78317.0,1582.0
Crops and livestock products,Afghanistan,Sugar beet,2017,201.0,A,Official figure,104577.0,2102.0
Crops and livestock products,Afghanistan,Sugar beet,2018,196.0,A,Official figure,273622.0,5363.0
Crops and livestock products,Afghanistan,Sugar beet,2019,616.0,A,Official figure,150714.0,9284.0
Crops and livestock products,Afghanistan,Sugar beet,2020,347.0,A,Official figure,145014.0,5032.0
Crops and livestock products,Afghanistan,Sugar beet,2021,350.0,A,Official figure,148457.0,5196.0
Crops and livestock products,Afghanistan,Sugar beet,2022,300.0,A,Official figure,200000.0,6000.0
Crops and livestock products,Afghanistan,Sugar cane,2000,2000.0,E,Estimated value,190000.0,38000.0
Crops and livestock products,Afghanistan,Sugar cane,2001,2000.0,E,Estimated value,190000.0,38000.0
Crops and livestock products,Afghanistan,Sugar cane,2002,2000.0,E,Estimated value,190000.0,38000.0
Crops and livestock products,Afghanistan,Sugar cane,2004,3000.0,A,Official figure,200000.0,60000.0
Crops and livestock products,Afghanistan,Sugar cane,2005,2000.0,A,Official figure,190000.0,38000.0
Crops and livestock products,Afghanistan,Sugar cane,2006,3700.0,A,Official figure,189189.0,70000.0
Crops and livestock products,Afghanistan,Sugar cane,2009,3080.0,A,Official figure,400000.0,123200.0
Crops and livestock products,Afghanistan,Sugar cane,2010,3100.0,A,Official figure,298065.0,92400.0
Crops and livestock products,Afghanistan,Sugar cane,2011,3082.0,A,Official figure,300000.0,92460.0
Crops and livestock products,Afghanistan,Sugar cane,2012,3100.0,A,Official figure,250000.0,77500.0
Crops and livestock products,Afghanistan,Sugar cane,2013,3210.0,A,Official figure,280000.0,89880.0
Crops and livestock products,Afghanistan,Sugar cane,2014,3210.0,A,Official figure,233900.0,75082.0
Crops and livestock products,Afghanistan,Sugar cane,2015,3210.0,A,Official figure,144717.0,46454.0
Crops and livestock products,Afghanistan,Sugar cane,2016,1333.0,A,Official figure,130263.0,17364.0
Crops and livestock products,Afghanistan,Sugar cane,2017,1145.0,A,Official figure,294541.0,33725.0
Crops and livestock products,Afghanistan,Sugar cane,2018,1766.0,A,Official figure,143947.0,25421.0
Crops and livestock products,Afghanistan,Sugar cane,2019,1653.0,A,Official figure,221041.0,36538.0
Crops and livestock products,Afghanistan,Sugar cane,2020,1541.0,A,Official figure,261467.0,40292.0
Crops and livestock products,Afghanistan,Sugar cane,2021,1582.0,A,Official figure,261909.0,41434.0
Crops and livestock products,Afghanistan,Sugar cane,2022,2000.0,A,Official figure,290000.0,58000.0
Crops and livestock products,Afghanistan,Sunflower seed,2007,3000.0,E,Estimated value,14667.0,4400.0
Crops and livestock products,Afghanistan,Sunflower seed,2008,1000.0,E,Estimated value,14000.0,1400.0
Crops and livestock products,Afghanistan,Sunflower seed,2013,407.0,A,Official figure,13759.0,560.0
Crops and livestock products,Afghanistan,Sunflower seed,2014,210.0,A,Official figure,18714.0,393.0
